"TOA5","LT2312","CR6","16236","CR6.Std.12.02","CPU:LT2312.CR6","5889","LT2312"
"TIMESTAMP","RECORD","BattV","PTemp_C","LC_kN","LC_Pct","S(1)","S(2)","S(3)","S(4)","S_Avg","RB_Mov","S_Corr"
"TS","RN","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-10-28 09:54:00",1130,12.03,31.57,498.5,26.1,4.71,6,6.43,3.13,5.07,1.5,6.57
"2023-10-28 09:55:00",1131,12.03,31.59,498.8,26.1,4.7,6,6.43,3.13,5.07,1.5,6.57
"2023-10-28 09:56:00",1132,12.05,31.62,499.1,26.1,4.7,6,6.43,3.13,5.07,1.5,6.57
"2023-10-28 09:57:00",1133,12.06,31.65,499.3,26.1,4.7,6,6.43,3.13,5.07,1.5,6.57
"2023-10-28 09:58:00",1134,12.03,31.68,499.7,26.2,4.71,6,6.43,3.13,5.07,1.5,6.57
"2023-10-28 09:59:00",1135,12.04,31.7,499.9,26.2,4.71,6,6.43,3.13,5.07,1.5,6.57
"2023-10-28 10:00:00",1136,12.04,31.72,500.2,26.2,4.71,6,6.43,3.13,5.07,1.5,6.57
"2023-10-28 10:01:00",1137,12.1,31.74,500.3,26.2,4.71,6,6.43,3.13,5.07,1.5,6.57
"2023-10-28 10:02:00",1138,12.06,31.76,500.7,26.2,4.71,6,6.43,3.13,5.07,1.5,6.57
"2023-10-28 10:03:00",1139,12.1,31.77,501,26.2,4.71,6,6.43,3.13,5.07,1.5,6.57
"2023-10-28 10:04:00",1140,12.04,31.79,501.1,26.2,4.71,6,6.43,3.13,5.07,1.5,6.57
"2023-10-28 10:05:00",1141,12.1,31.8,501.3,26.2,4.71,6,6.44,3.13,5.07,1.5,6.57
"2023-10-28 10:06:00",1142,12.03,31.8,501.5,26.3,4.71,6,6.43,3.13,5.07,1.5,6.57
"2023-10-28 10:07:00",1143,12.04,31.81,501.6,26.3,4.71,6,6.43,3.14,5.07,1.5,6.57
"2023-10-28 10:08:00",1144,12.02,31.81,502,26.3,4.71,6,6.44,3.14,5.07,1.5,6.57
"2023-10-28 10:09:00",1145,12.03,31.81,502.2,26.3,4.71,6.01,6.44,3.14,5.08,1.5,6.58
"2023-10-28 10:10:00",1146,12.04,31.8,502.6,26.3,4.71,6.01,6.44,3.14,5.08,1.5,6.58
"2023-10-28 10:11:00",1147,12.03,31.78,502.8,26.3,4.71,6.01,6.44,3.14,5.08,1.5,6.58
"2023-10-28 10:12:00",1148,12.09,31.76,99.5,5.2,3.27,4.42,5.11,2.16,3.74,1.5,5.24
"2023-10-28 10:13:00",1149,12.03,31.76,0,-0.2,2.43,4.09,4.32,1.36,3.05,1.5,4.55
"2023-10-28 10:14:00",1150,12.1,31.75,0.2,-0.2,2.38,4.09,4.32,1.31,3.03,1.5,4.53
"2023-10-28 10:16:00",1151,12.04,31.85,0,0,2.34,4.09,4.29,1.27,3,1.5,4.5
"2023-10-28 10:17:00",1152,12.06,31.87,0,0,2.32,4.09,4.28,1.25,2.99,1.5,4.49
"2023-10-28 10:18:00",1153,12.06,31.87,0,0,2.32,4.09,4.28,1.25,2.99,1.5,4.49
"2023-10-28 10:19:00",1154,12.1,31.88,0,0,2.31,4.09,4.26,1.23,2.97,1,3.97
"2023-10-28 10:20:00",1155,12.1,31.89,0,0,2.3,4.08,4.26,1.22,2.97,1,3.97
"2023-10-28 10:21:00",1156,12.08,31.9,0,0,2.29,4.08,4.24,1.22,2.96,1,3.96
"2023-10-28 10:22:00",1157,12.02,31.9,0,0,2.29,4.06,4.24,1.21,2.95,1,3.95
"2023-10-28 10:23:00",1158,12.1,31.88,0,0,2.28,4.07,4.24,1.21,2.95,1,3.95
"2023-10-28 10:24:00",1159,12.09,31.87,0,0,2.28,4.07,4.24,1.21,2.95,1,3.95
"2023-10-28 10:25:00",1160,12.08,31.85,0,0,2.28,4.06,4.22,1.2,2.94,1,3.94
"2023-10-28 10:26:00",1161,12.02,31.85,0,0,2.27,4.06,4.22,1.2,2.94,1,3.94
"2023-10-28 10:27:00",1162,12.06,31.85,-0.2,0,2.27,4.06,4.22,1.2,2.94,1,3.94
"2023-10-28 10:28:00",1163,12.02,31.85,-0.2,0,2.27,4.06,4.22,1.19,2.94,1,3.94
"2023-10-28 10:30:00",1164,12.08,31.93,-0.2,0,2.26,4.05,4.22,1.18,2.93,1,3.93
"2023-10-28 10:31:00",1165,12.03,31.94,0,0,2.26,4.05,4.22,1.18,2.93,1,3.93
"2023-10-28 10:32:00",1166,12.06,31.93,0,0,2.25,4.05,4.22,1.19,2.93,1,3.93
"2023-10-28 10:33:00",1167,12.06,31.91,0,0,2.25,4.05,4.19,1.17,2.92,1,3.92
"2023-10-28 10:34:00",1168,12.06,31.91,0,0,2.25,4.05,4.19,1.17,2.92,1,3.92
"2023-10-28 10:35:00",1169,12.05,31.9,0.1,0,2.25,4.05,4.2,1.17,2.92,1,3.92
"2023-10-28 10:36:00",1170,12.05,31.9,0.2,0,2.24,4.05,4.19,1.17,2.91,1,3.91
"2023-10-28 10:37:00",1171,12.09,31.9,0.1,0,2.25,4.04,4.19,1.17,2.91,1,3.91
"2023-10-28 10:38:00",1172,12.09,31.9,0.1,0,2.25,4.03,4.19,1.15,2.91,1,3.91
"2023-10-28 10:39:00",1173,12.03,31.9,0.1,0,2.24,4.03,4.19,1.16,2.91,1,3.91
"2023-10-28 10:40:00",1174,12.03,31.9,0.1,0,2.24,4.03,4.19,1.16,2.91,1,3.91
"2023-10-28 10:41:00",1175,12.09,31.88,0.1,0,2.24,4.03,4.19,1.16,2.91,1,3.91
"2023-10-28 10:42:00",1176,12.09,31.87,0.2,0,2.24,4.03,4.19,1.16,2.91,1,3.91
"2023-10-28 10:43:00",1177,12.03,31.86,0.2,0,2.23,4.03,4.19,1.16,2.9,1,3.9
"2023-10-28 10:44:00",1178,12.08,31.85,0.2,0,2.23,4.04,4.2,1.15,2.91,1,3.91
"2023-10-28 10:45:00",1179,12.1,31.84,0.3,0,2.24,4.04,4.19,1.14,2.9,1,3.9
"2023-10-28 10:46:00",1180,12.01,31.83,0.3,0,2.23,4.04,4.19,1.14,2.9,1,3.9
"2023-10-28 10:47:00",1181,12.06,31.81,0.3,0,2.23,4.04,4.19,1.14,2.9,1,3.9
"2023-10-28 10:48:00",1182,12.07,31.78,0.3,0,2.23,4.04,4.19,1.14,2.9,1,3.9
"2023-10-28 10:49:00",1183,12.07,31.76,0.3,0,2.23,4.02,4.19,1.14,2.9,1,3.9
"2023-10-28 10:50:00",1184,12.03,31.73,0.3,0,2.23,4.02,4.19,1.14,2.9,1,3.9
"2023-10-28 10:51:00",1185,12.1,31.71,0.4,0,2.23,4.02,4.19,1.14,2.9,1,3.9
"2023-10-28 10:52:00",1186,12.08,31.68,0.4,0,2.23,4.02,4.19,1.14,2.9,1,3.9
"2023-10-28 10:53:00",1187,12.02,31.66,0.4,0,2.23,4.02,4.19,1.14,2.9,1,3.9
"2023-10-28 10:54:00",1188,12.09,31.63,0.4,0,2.22,4.02,4.19,1.14,2.89,1,3.89
"2023-10-28 10:55:00",1189,12.09,31.6,0.4,0,2.22,4.02,4.19,1.14,2.89,1,3.89
"2023-10-28 10:56:00",1190,12.06,31.58,0.4,0,2.22,4.02,4.15,1.12,2.88,1,3.88
"2023-10-28 10:57:00",1191,12.02,31.57,0.4,0,2.22,4.01,4.15,1.12,2.88,1,3.88
"2023-10-28 10:58:00",1192,12.07,31.55,0.3,0,2.22,4.01,4.15,1.11,2.87,1,3.87
"2023-10-28 10:59:00",1193,12.02,31.54,0.4,0,2.22,4.01,4.15,1.12,2.88,1,3.88
"2023-10-28 11:00:00",1194,12.09,31.53,0.4,0,2.22,4.01,4.15,1.12,2.88,1,3.88
"2023-10-28 11:01:00",1195,12.07,31.52,0.4,0,2.21,4,4.15,1.11,2.87,1,3.87
"2023-10-28 11:02:00",1196,12.03,31.51,0.5,0,2.21,4,4.15,1.11,2.87,1,3.87
"2023-10-28 11:03:00",1197,12.07,31.49,0.5,0,2.21,4,4.15,1.12,2.87,1,3.87
"2023-10-28 11:04:00",1198,12.04,31.48,0.4,0,2.21,4,4.15,1.11,2.87,1,3.87
"2023-10-28 11:05:00",1199,12.07,31.46,0.5,0,2.21,4,4.15,1.12,2.87,1,3.87
"2023-10-28 11:06:00",1200,12.06,31.45,0.6,0,2.21,4,4.15,1.12,2.87,1,3.87
"2023-10-28 11:07:00",1201,12.03,31.45,0.6,0,2.21,4,4.15,1.11,2.87,1,3.87
"2023-10-28 11:08:00",1202,12.07,31.45,0.6,0,2.2,4,4.15,1.1,2.86,1,3.86
"2023-10-28 11:09:00",1203,12.03,31.45,0.5,0,2.2,4,4.15,1.1,2.86,1,3.86
"2023-10-28 11:10:00",1204,12.06,31.44,0.6,0,2.2,4,4.15,1.1,2.86,1,3.86
"2023-10-28 11:11:00",1205,12.06,31.43,0.6,0,2.2,4,4.15,1.1,2.86,1,3.86
"2023-10-28 11:12:00",1206,12.02,31.43,0.6,0,2.2,4,4.15,1.1,2.86,1,3.86
"2023-10-28 11:13:00",1207,12.06,31.43,0.6,0,2.2,4,4.15,1.1,2.86,1,3.86
"2023-10-28 11:14:00",1208,12.02,31.44,0.5,0,2.2,3.99,4.15,1.1,2.86,1,3.86
"2023-10-28 11:15:00",1209,12.02,31.44,0.6,0,2.2,3.99,4.15,1.1,2.86,1,3.86
"2023-10-28 11:16:00",1210,12.07,31.43,0.5,0,2.19,3.99,4.15,1.1,2.86,1,3.86
"2023-10-28 11:17:00",1211,12.06,31.41,0.6,0,2.19,3.99,4.15,1.1,2.86,1,3.86
"2023-10-28 11:18:00",1212,12.02,31.38,0.6,0,2.19,3.99,4.15,1.09,2.86,1,3.86
"2023-10-28 11:19:00",1213,12.06,31.36,0.6,0,2.19,3.99,4.15,1.1,2.86,1,3.86
"2023-10-28 11:20:00",1214,12.06,31.35,0.6,0,2.19,3.99,4.15,1.1,2.86,1,3.86
"2023-10-28 11:21:00",1215,12.06,31.33,0.6,0,2.19,3.99,4.15,1.1,2.86,1,3.86
"2023-10-28 11:22:00",1216,12.06,31.31,0.7,0,2.19,3.99,4.15,1.1,2.86,1,3.86
"2023-10-28 11:23:00",1217,12.06,31.29,0.6,0,2.19,3.99,4.15,1.08,2.85,1,3.85
"2023-10-28 11:24:00",1218,12.07,31.27,0.7,0,2.19,3.99,4.15,1.08,2.85,1,3.85
"2023-10-28 11:25:00",1219,12.07,31.25,0.7,0,2.19,3.99,4.15,1.08,2.85,1,3.85
"2023-10-28 11:26:00",1220,12.03,31.24,0.7,0,2.18,3.99,4.15,1.08,2.85,1,3.85
"2023-10-28 11:27:00",1221,12.07,31.23,0.7,0,2.18,3.99,4.14,1.08,2.85,1,3.85
"2023-10-28 11:28:00",1222,12.07,31.22,0.7,0,2.18,3.99,4.15,1.08,2.85,1,3.85
"2023-10-28 11:29:00",1223,12.02,31.22,0.7,0,2.18,3.99,4.15,1.08,2.85,1,3.85
"2023-10-28 11:30:00",1224,12.07,31.22,0.6,0,2.18,3.99,4.11,1.07,2.84,1,3.84
"2023-10-28 11:31:00",1225,12.03,31.21,0.7,0,2.18,3.99,4.11,1.08,2.84,1,3.84
"2023-10-28 11:32:00",1226,12.07,31.2,0.7,0,2.18,3.99,4.11,1.08,2.84,1,3.84
"2023-10-28 11:33:00",1227,12.06,31.19,0.7,0,2.18,3.99,4.11,1.08,2.84,1,3.84
"2023-10-28 11:34:00",1228,12.07,31.19,0.7,0,2.18,3.99,4.11,1.07,2.84,1,3.84
"2023-10-28 11:35:00",1229,12.07,31.2,0.7,0,2.18,3.99,4.11,1.08,2.84,1,3.84
"2023-10-28 11:36:00",1230,12.02,31.2,0.8,0,2.17,3.99,4.11,1.07,2.84,1,3.84
"2023-10-28 11:37:00",1231,12.03,31.21,0.8,0,2.17,3.98,4.11,1.07,2.83,1,3.83
"2023-10-28 11:38:00",1232,12.04,31.23,0.7,0,2.17,3.98,4.11,1.07,2.83,1,3.83
"2023-10-28 11:39:00",1233,12.05,31.24,0.8,0,2.17,3.98,4.11,1.07,2.83,1,3.83
"2023-10-28 11:40:00",1234,12.06,31.25,0.8,0,2.17,3.98,4.11,1.07,2.83,1,3.83
"2023-10-28 11:41:00",1235,12.06,31.27,0.8,0,2.17,3.98,4.11,1.07,2.83,1,3.83
"2023-10-28 11:42:00",1236,12.03,31.28,0.8,0,2.17,3.98,4.11,1.07,2.83,1,3.83
"2023-10-28 11:43:00",1237,12.03,31.3,0.8,0,2.17,3.98,4.11,1.07,2.83,1,3.83
"2023-10-28 11:44:00",1238,12.03,31.33,0.8,0,2.17,3.98,4.11,1.05,2.83,1,3.83
"2023-10-28 11:45:00",1239,12.06,31.35,0.8,0,2.17,3.98,4.11,1.05,2.83,1,3.83
"2023-10-28 11:46:00",1240,12.02,31.36,0.8,0,2.17,3.98,4.11,1.05,2.83,1,3.83
"2023-10-28 11:47:00",1241,12.06,31.37,0.9,0,2.17,3.98,4.11,1.05,2.83,1,3.83
"2023-10-28 11:48:00",1242,12.07,31.38,0.8,0,2.17,3.98,4.11,1.05,2.83,1,3.83
"2023-10-28 11:49:00",1243,12.06,31.39,0.8,0,2.17,3.98,4.11,1.05,2.83,1,3.83
"2023-10-28 11:50:00",1244,12.06,31.39,0.8,0,2.17,3.98,4.11,1.05,2.83,1,3.83
"2023-10-28 11:51:00",1245,12.06,31.38,0.8,0,2.17,3.98,4.11,1.05,2.83,1,3.83
"2023-10-28 11:52:00",1246,12.07,31.37,0.8,0,2.17,3.98,4.11,1.05,2.83,1,3.83
"2023-10-28 11:53:00",1247,12.03,31.35,0.9,0,2.17,3.98,4.11,1.05,2.83,1,3.83
"2023-10-28 11:54:00",1248,12.03,31.33,0.8,0,2.16,3.98,4.11,1.05,2.83,1,3.83
"2023-10-28 11:55:00",1249,12.07,31.32,0.8,0,2.16,3.98,4.1,1.05,2.82,1,3.82
"2023-10-28 11:56:00",1250,12.02,31.3,0.8,0,2.16,3.98,4.1,1.05,2.82,1,3.82
"2023-10-28 11:57:00",1251,12.07,31.29,0.8,0,2.16,3.98,4.11,1.05,2.83,1,3.83
"2023-10-28 11:58:00",1252,12.03,31.28,0.8,0,2.16,3.98,4.1,1.05,2.82,1,3.82
"2023-10-28 11:59:00",1253,12.05,31.28,-0,0,2.16,3.98,4.1,1.05,2.82,1,3.82
"2023-10-28 12:00:00",1254,12.02,31.28,-0,0,2.16,3.98,4.1,1.05,2.82,1,3.82
"2023-10-28 12:01:00",1255,12.06,31.27,-0,0,2.16,3.97,4.1,1.05,2.82,1,3.82
"2023-10-28 12:02:00",1256,12.04,31.27,-0,0,2.15,3.98,4.1,1.05,2.82,1,3.82
"2023-10-28 12:03:00",1257,12.02,31.26,-0,0,2.16,3.98,4.1,1.05,2.82,1,3.82
"2023-10-28 12:04:00",1258,12,31.26,-0,0,2.16,3.97,4.1,1.05,2.82,1,3.82
"2023-10-28 12:05:00",1259,12.05,31.25,-0,0,2.15,3.97,4.1,1.05,2.82,1,3.82
"2023-10-28 12:06:00",1260,12.06,31.24,-0,0,2.16,3.97,4.1,1.05,2.82,1,3.82
"2023-10-28 12:07:00",1261,12.02,31.23,-0,0,2.15,3.97,4.1,1.05,2.82,1,3.82
"2023-10-28 12:08:00",1262,12.06,31.21,-0,0,2.15,3.97,4.1,1.05,2.82,1,3.82
"2023-10-28 12:09:00",1263,12.02,31.19,-0,0,2.15,3.97,4.1,1.02,2.81,1,3.81
"2023-10-28 12:10:00",1264,12.02,31.18,-0,0,2.15,3.98,4.1,1.02,2.81,1,3.81
"2023-10-28 12:11:00",1265,12.02,31.17,-0,0,2.12,3.96,4.1,1.02,2.8,1,3.8
"2023-10-28 12:12:00",1266,12.06,31.17,-0,0,2.12,3.96,4.1,1.02,2.8,1,3.8
"2023-10-28 12:13:00",1267,12.04,31.17,-0,0,2.12,3.96,4.1,1.03,2.8,1,3.8
"2023-10-28 12:14:00",1268,12,31.17,-0,0,2.12,3.96,4.1,1.03,2.8,1,3.8
"2023-10-28 12:15:00",1269,12.05,31.17,-0,0,2.12,3.96,4.1,1.02,2.8,1,3.8
"2023-10-28 12:16:00",1270,11.98,31.17,-0,0,2.12,3.96,4.1,1.02,2.8,1,3.8
"2023-10-28 12:17:00",1271,12.02,31.17,-0,0,2.12,3.96,4.1,1.03,2.8,1,3.8
"2023-10-28 12:18:00",1272,12.03,31.16,-0,0,2.12,3.96,4.1,1.03,2.8,1,3.8
"2023-10-28 12:19:00",1273,12.06,31.14,-0,0,2.12,3.96,4.1,1.02,2.8,1,3.8
"2023-10-28 12:20:00",1274,12.06,31.12,-0,0,2.12,3.96,4.1,1.03,2.8,1,3.8
"2023-10-28 12:21:00",1275,12.06,31.1,-0,0,2.12,3.96,4.1,1.02,2.8,1,3.8
"2023-10-28 12:22:00",1276,12.03,31.09,-0,0,2.12,3.96,4.1,1.02,2.8,1,3.8
"2023-10-28 12:23:00",1277,12.03,31.08,-0,0,2.12,3.96,4.1,1.02,2.8,1,3.8
"2023-10-28 12:24:00",1278,12.02,31.08,-0,0,2.12,3.96,4.1,1.02,2.8,1,3.8
"2023-10-28 12:25:00",1279,12.04,31.07,-0,0,2.12,3.96,4.1,1.02,2.8,1,3.8
"2023-10-28 12:26:00",1280,12,31.07,-0,0,2.12,3.96,4.1,1.02,2.8,1,3.8
"2023-10-28 12:27:00",1281,12.06,31.07,-0,0,2.12,3.96,4.1,1.02,2.8,1,3.8
"2023-10-28 12:28:00",1282,12,31.07,-0,0,2.12,3.96,4.1,1.03,2.8,1,3.8
"2023-10-28 12:29:00",1283,12.05,31.06,-0,0,2.12,3.96,4.1,1.02,2.8,1,3.8
"2023-10-28 12:30:00",1284,12.03,31.05,-0,0,2.12,3.96,4.1,1.02,2.8,1,3.8
"2023-10-28 12:31:00",1285,12.06,31.03,-0,0,2.12,3.96,4.1,1.02,2.8,1,3.8
"2023-10-28 12:32:00",1286,12,31,-0,0,2.12,3.96,4.1,1.02,2.8,1,3.8
"2023-10-28 12:33:00",1287,11.97,30.97,-0,0,2.12,3.96,4.1,1.02,2.8,1,3.8
"2023-10-28 12:34:00",1288,11.99,30.94,-0,0,2.12,3.96,4.1,1.02,2.8,1,3.8
"2023-10-28 12:35:00",1289,12.02,30.92,-0,0,2.12,3.96,4.1,1.02,2.8,1,3.8
"2023-10-28 12:36:00",1290,12.01,30.9,-0,0,2.12,3.96,4.1,1.02,2.8,1,3.8
"2023-10-28 12:37:00",1291,12.03,30.89,-0,0,2.12,3.96,4.1,1.02,2.8,1,3.8
"2023-10-28 12:38:00",1292,12.01,30.9,-0,0,2.12,3.96,4.1,1.02,2.8,1,3.8
"2023-10-28 12:39:00",1293,12.03,30.9,-0,0,2.12,3.96,4.1,1.02,2.8,1,3.8
"2023-10-28 12:40:00",1294,12.03,30.9,-0,0,2.12,3.96,4.1,1.02,2.8,1,3.8
"2023-10-28 12:41:00",1295,12.03,30.9,-0.1,0,2.12,3.96,4.1,1.02,2.8,1,3.8
"2023-10-28 12:42:00",1296,12.01,30.9,0.2,0,2.12,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 12:43:00",1297,12.03,30.9,-0,0,2.12,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 12:44:00",1298,11.99,30.9,-0,0,2.12,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 12:45:00",1299,12.03,30.91,-0,0,2.12,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 12:46:00",1300,11.99,30.92,-0,0,2.12,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 12:47:00",1301,12.03,30.93,-0,0,2.12,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 12:48:00",1302,11.99,30.93,-0,0,2.12,3.95,4.1,1.01,2.8,1,3.8
"2023-10-28 12:49:00",1303,12.01,30.94,-0,0,2.12,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 12:50:00",1304,12.02,30.95,-0,0,2.12,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 12:51:00",1305,12.03,30.94,-0,0,2.12,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 12:52:00",1306,11.99,30.92,-0,0,2.12,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 12:53:00",1307,12.01,30.91,0,0,2.11,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 12:54:00",1308,11.99,30.91,-0,0,2.11,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 12:55:00",1309,12.03,30.91,0,0,2.11,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 12:56:00",1310,11.99,30.9,-0,0,2.11,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 12:57:00",1311,12.03,30.88,0,0,2.11,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 12:58:00",1312,12.03,30.87,0,0,2.11,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 12:59:00",1313,12.01,30.87,0,0,2.11,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 13:00:00",1314,12.02,30.87,0,0,2.11,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 13:01:00",1315,12.03,30.89,0,0,2.11,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 13:02:00",1316,11.99,30.9,0,0,2.11,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 13:03:00",1317,12.02,30.92,0,0,2.11,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 13:04:00",1318,11.99,30.94,0,0,2.11,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 13:05:00",1319,12.03,30.95,0,0,2.11,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 13:06:00",1320,11.99,30.97,0,0,2.11,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 13:07:00",1321,11.98,30.98,0,0,2.11,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 13:08:00",1322,11.97,31,0,0,2.11,3.95,4.1,1,2.79,1,3.79
"2023-10-28 13:09:00",1323,12.02,31.01,0,0,2.11,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 13:10:00",1324,11.98,31.02,0,0,2.11,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 13:11:00",1325,12.02,31.03,0,0,2.11,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 13:12:00",1326,11.98,31.04,0,0,2.11,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 13:13:00",1327,12.02,31.06,0,0,2.11,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 13:14:00",1328,11.99,31.07,0,0,2.11,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 13:15:00",1329,12.02,31.09,0,0,2.11,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 13:16:00",1330,11.98,31.11,0,0,2.11,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 13:17:00",1331,11.99,31.12,0,0,2.11,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 13:18:00",1332,11.99,31.13,0,0,2.11,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 13:19:00",1333,12.03,31.14,0,0,2.11,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 13:20:00",1334,11.99,31.14,0,0,2.11,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 13:21:00",1335,11.99,31.15,0,0,2.11,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 13:22:00",1336,11.98,31.16,0,0,2.11,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 13:23:00",1337,12.03,31.17,0,0,2.11,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 13:24:00",1338,11.99,31.19,0.1,0,2.11,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 13:25:00",1339,11.99,31.21,0.1,0,2.11,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 13:26:00",1340,11.99,31.23,0,0,2.11,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 13:27:00",1341,12.02,31.24,0.1,0,2.11,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 13:28:00",1342,11.99,31.24,0.1,0,2.11,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 13:29:00",1343,12.02,31.24,0.1,0,2.11,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 13:30:00",1344,11.99,31.23,0,0,2.11,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 13:31:00",1345,11.99,31.23,0.1,0,2.11,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 13:32:00",1346,12.02,31.22,0.1,0,2.11,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 13:33:00",1347,12.02,31.21,0,0,2.11,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 13:34:00",1348,11.98,31.21,0.1,0,2.11,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 13:35:00",1349,11.98,31.2,0.1,0,2.11,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 13:36:00",1350,11.98,31.18,0.1,0,2.11,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 13:37:00",1351,12.02,31.16,0.1,0,2.11,3.96,4.1,1.01,2.8,1,3.8
"2023-10-28 13:38:00",1352,11.98,31.13,0.1,0,2.1,3.96,4.1,1.01,2.79,1,3.79
"2023-10-28 13:39:00",1353,12.01,31.1,0.1,0,2.1,3.96,4.1,1.01,2.79,1,3.79
"2023-10-28 13:40:00",1354,11.97,31.07,0.1,0,2.1,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 13:41:00",1355,12.02,31.05,0.1,0,2.1,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 13:42:00",1356,11.98,31.04,0.1,0,2.1,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 13:43:00",1357,12.02,31.04,0.1,0,2.1,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 13:44:00",1358,11.99,31.03,0.1,0,2.1,3.96,4.1,1.01,2.79,1,3.79
"2023-10-28 13:45:00",1359,12.02,31.03,0.1,0,2.1,3.96,4.1,1.01,2.79,1,3.79
"2023-10-28 13:46:00",1360,12,31.03,0.1,0,2.1,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 13:47:00",1361,12.02,31.02,0.1,0,2.1,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 13:48:00",1362,11.99,31.02,0.1,0,2.1,3.96,4.1,1.01,2.79,1,3.79
"2023-10-28 13:49:00",1363,12.03,31.02,0.1,0,2.1,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 13:50:00",1364,11.99,31.01,0.1,0,2.1,3.95,4.1,1.01,2.79,1,3.79
"2023-10-28 13:51:00",1365,12.03,31,0.1,0,2.1,3.95,4.1,0.98,2.78,1,3.78
"2023-10-28 13:52:00",1366,11.99,31,0.1,0,2.1,3.95,4.1,0.98,2.78,1,3.78
"2023-10-28 13:53:00",1367,12.03,31.01,0.1,0,2.1,3.95,4.1,0.98,2.78,1,3.78
"2023-10-28 13:54:00",1368,11.99,31.01,0.1,0,2.1,3.95,4.1,0.98,2.78,1,3.78
"2023-10-28 13:55:00",1369,12.03,31.02,0.1,0,2.1,3.95,4.1,0.98,2.78,1,3.78
"2023-10-28 13:56:00",1370,11.99,31.01,0.1,0,2.1,3.95,4.1,0.98,2.78,1,3.78
"2023-10-28 13:57:00",1371,12.03,31.01,0.1,0,2.1,3.95,4.1,0.98,2.78,1,3.78
"2023-10-28 13:58:00",1372,11.98,31.01,0.1,0,2.1,3.95,4.1,0.98,2.78,1,3.78
"2023-10-28 13:59:00",1373,12.02,31,0.1,0,2.1,3.95,4.1,0.98,2.78,1,3.78
